id,capacity_mw,capacity_log_mw,plant_age,abs_latitude,latitude,longitude,age_x_capacity,fuel_group,primary_fuel,other_fuel1,owner_bucket,capacity_band,lat_band,lon_band,underperforming
1936,301.1,5.710758088392627,3.2945865161079837,42.3557,42.3557,-95.4204,18.814586594772955,renewable,Wind,__NONE__,MidAmerican Energy Co,utility,lat_bin_4,lon_bin_6,0
1937,897.0,6.8001700683022,16.272017837235126,27.6417,27.6417,-81.9625,110.6524886476458,fossil,Gas,Oil,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_7,0
1938,1608.5,7.383678850738863,29.2403481504507,38.7,38.7,-83.8181,215.90134022672407,fossil,Coal,Other,East Kentucky Power Coop  Inc,utility,lat_bin_4,lon_bin_7,0
1939,1.0,0.6931471805599453,6.0,38.1214,38.1214,-121.1412,4.1588830833596715,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_4,0
1940,2.0,1.0986122886681096,4.0,34.0301,34.0301,-117.5178,4.394449154672438,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_5,1
1941,42.9,3.7819143200811256,4.0,45.07,45.07,-68.21,15.127657280324502,renewable,Wind,__NONE__,Southern Power Co,xlarge,lat_bin_4,lon_bin_8,0
1942,892.0,6.794586580876499,47.0,29.3081,29.3081,-98.3242,319.34556930119544,fossil,Gas,Oil,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_6,0
1943,1.4,0.8754687373538999,53.0,41.539,41.539,-72.0509,46.39984307975669,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,1
1944,16.500000000000004,2.8622008809294686,15.545454545454959,58.7304,58.7304,-157.0072,44.494213694450195,fossil,Oil,__NONE__,__OTHER_OWNER__,large,lat_bin_7,lon_bin_2,0
1945,11.0,2.4849066497880004,7.0,44.0483,44.0483,-123.0739,17.394346548516,fossil,Gas,Oil,__OTHER_OWNER__,large,lat_bin_4,lon_bin_4,1
1946,5.0,1.791759469228055,33.0,37.5736,37.5736,-79.3715,59.12806248452581,renewable,Hydro,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_8,1
1947,11.8,2.5494451709255714,95.0,40.6564,40.6564,-86.7528,242.19729123792928,renewable,Hydro,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_7,1
1948,26.4,3.3105430133940246,18.45454545454527,32.8156,32.8156,-115.2568,61.09456651990729,renewable,Geothermal,__NONE__,Ormat Nevada Inc,large,lat_bin_3,lon_bin_5,1
1949,161.0,5.087596335232384,7.0,33.4931,33.4931,-98.5819,35.613174346626685,renewable,Wind,__NONE__,EDF Renewable Asset Holdings  Inc.,xlarge,lat_bin_3,lon_bin_6,0
1950,71.1,4.278054044290903,28.0,37.1187,37.1187,-79.2736,119.78551324014529,other,Waste,Gas,Virginia Electric & Power Co,xlarge,lat_bin_3,lon_bin_8,1
1951,11.0,2.4849066497880004,4.0,34.1271,34.1271,-84.0334,9.939626599152001,other,Waste,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_7,0
1952,5.0,1.791759469228055,3.0,36.058,36.058,-77.623,5.375278407684165,renewable,Solar,__NONE__,Cypress Creek Renewables,medium,lat_bin_3,lon_bin_8,0
1953,199.00000000000003,5.298317366548037,17.506532663315966,37.6526,37.6526,-121.0204,92.75516603808744,fossil,Gas,Oil,__OTHER_OWNER__,utility,lat_bin_3,lon_bin_4,0
1954,3.4,1.4816045409242156,4.0,36.1155,36.1155,-77.7251,5.926418163696862,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_8,0
1955,194.0,5.272999558563747,19.465979381443503,39.6692,39.6692,-105.0018,102.64410068536259,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_6,0
1956,101.2,4.626931677769604,11.0,32.4081,32.4081,-100.1286,50.896248455465646,renewable,Wind,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_6,0
1957,3.0,1.3862943611198906,74.66666666666674,43.3156,43.3156,-76.4172,103.50997896361861,renewable,Hydro,__NONE__,Erie Boulevard Hydropower LP,small,lat_bin_4,lon_bin_8,1
1958,1.3,0.832909122935104,7.0,40.8484,40.8484,-74.4676,5.830363860545728,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,1
1959,40.0,3.713572066704308,56.0,37.0933,37.0933,-79.4025,207.96003573544124,renewable,Hydro,__NONE__,Appalachian Power Co,large,lat_bin_3,lon_bin_8,1
1960,80.0,4.394449154672439,4.0,30.9919,30.9919,-84.6339,17.577796618689757,renewable,Solar,__NONE__,Southern Power Co,xlarge,lat_bin_2,lon_bin_7,0
1961,822.8,6.7139277820019805,10.0,33.0007,33.0007,-85.9033,67.1392778200198,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_3,lon_bin_7,0
1962,3.0,1.3862943611198906,4.0,36.0841,36.0841,-79.2448,5.545177444479562,renewable,Solar,__NONE__,Ecoplexus  Inc,small,lat_bin_3,lon_bin_8,0
1963,771.8,6.650020282898308,49.0,33.8264,33.8264,-80.6228,325.8509938620171,fossil,Coal,__NONE__,Dominion Energy South Carolina  Inc,utility,lat_bin_3,lon_bin_7,0
1964,3.2,1.4350845252893227,35.25,44.3331,44.3331,-69.2019,50.58672951644863,fossil,Oil,Waste,__OTHER_OWNER__,small,lat_bin_4,lon_bin_8,0
1965,46.0,3.8501476017100584,28.0,35.4837,35.4837,-119.0298,107.80413284788163,fossil,Gas,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_5,0
1966,9.9,2.388762789235098,3.0,44.068,44.068,-121.2284,7.1662883677052935,renewable,Solar,__NONE__,Cypress Creek Renewables,medium,lat_bin_4,lon_bin_4,0
1967,10.0,2.3978952727983707,21.5,57.7316,57.7316,-152.507,51.55474836516497,fossil,Oil,__NONE__,__OTHER_OWNER__,medium,lat_bin_6,lon_bin_2,1
1968,55.0,4.02535169073515,6.0,32.57,32.57,-107.48,24.152110144410898,renewable,Solar,__NONE__,Southern Power Co,xlarge,lat_bin_3,lon_bin_5,0
1969,9.1,2.312535423847214,56.45054945054949,35.8575,35.8575,-97.9277,130.54389530003456,fossil,Gas,Oil,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_6,1
1970,1.2,0.7884573603642702,29.0,33.7611,33.7611,-84.3892,22.865263450563834,fossil,Oil,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_7,1
1971,517.0,6.249975242259483,51.425531914893554,39.0072,39.0072,-95.2692,321.4083012881096,fossil,Coal,Gas,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_6,0
1972,1.6,0.9555114450274365,103.0,46.316,46.316,-94.4849,98.41767883782596,renewable,Hydro,__NONE__,ALLETE  Inc.,tiny,lat_bin_5,lon_bin_6,0
1973,720.7,6.581609540078228,34.0,32.0306,32.0306,-93.5692,223.77472436265975,fossil,Coal,__NONE__,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_7,1
1974,135.0,4.912654885736052,49.66666666666674,42.14,42.14,-71.4464,243.9951926582243,fossil,Oil,__NONE__,Exelon Power,xlarge,lat_bin_4,lon_bin_8,0
1975,1.2,0.7884573603642702,5.0,39.7867,39.7867,-104.5877,3.942286801821351,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_6,1
1976,4.2,1.6486586255873816,7.523809523809632,39.7242,39.7242,-121.8153,12.404193468705241,fossil,Gas,Solar,__OTHER_OWNER__,small,lat_bin_4,lon_bin_4,0
1977,203.5,5.320567975482857,11.0,38.5357,38.5357,-112.935,58.526247730311425,renewable,Wind,__NONE__,__OTHER_OWNER__,utility,lat_bin_3,lon_bin_5,1
1978,4.0,1.6094379124341003,4.0,35.3965,35.3965,-78.5108,6.437751649736401,renewable,Solar,__NONE__,Cypress Creek Renewables,small,lat_bin_3,lon_bin_8,0
1979,415.5,6.031886461606898,20.70541516245521,42.0931,42.0931,-88.2397,124.89271340036377,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_7,1
1980,3.1,1.410986973710262,8.0,39.4397,39.4397,-75.0439,11.287895789682096,renewable,Solar,__NONE__,Altus Power America Management  LLC,small,lat_bin_4,lon_bin_8,0
1981,2.5,1.252762968495368,52.0,43.4294,43.4294,-96.1692,65.14367436175914,fossil,Oil,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_6,0
1982,5.0,1.791759469228055,7.0,40.0047,40.0047,-105.3325,12.542316284596385,renewable,Hydro,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_6,0
1983,6.0,1.9459101490553132,108.0,43.061,43.061,-74.7643,210.15829609797382,renewable,Hydro,__NONE__,Erie Boulevard Hydropower LP,medium,lat_bin_4,lon_bin_8,0
1984,29.2,3.407841924380824,37.0,32.6947,32.6947,-117.1436,126.09015120209048,fossil,Gas,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_5,0
1985,13.5,2.6741486494265287,22.0,40.6661,40.6661,-95.8683,58.83127028738363,fossil,Gas,Oil,__OTHER_OWNER__,large,lat_bin_4,lon_bin_6,1
1986,714.8,6.573400798331925,18.0,34.2976,34.2976,-92.8683,118.32121436997465,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_3,lon_bin_7,0
1987,1.6,0.9555114450274365,7.0,36.4386,36.4386,-80.5683,6.688580115192055,other,Waste,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_7,0
1988,5.2,1.8245492920510458,4.0,35.4027,35.4027,-79.5531,7.298197168204183,renewable,Solar,__NONE__,Cypress Creek Renewables,medium,lat_bin_3,lon_bin_8,1
1989,1.8,1.0296194171811583,7.0,39.9825,39.9825,-104.9408,7.207335920268108,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_6,0
1990,4.5,1.7047480922384253,5.0,38.8266,38.8266,-90.6781,8.523740461192126,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_7,1
1991,810.0,6.698268054115413,43.5,46.6595,46.6595,-117.4294,291.3746603540205,renewable,Hydro,__NONE__,USACE Northwestern Division,utility,lat_bin_5,lon_bin_5,1
1992,2.8,1.33500106673234,6.0,42.1413,42.1413,-71.8508,8.01000640039404,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_8,0
1993,2.0,1.0986122886681096,4.0,35.61,35.61,-80.53,4.394449154672438,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_8,1
1994,2.3000000000000003,1.1939224684724346,19.26086956521749,42.7019,42.7019,-89.8697,22.99598493623005,fossil,Oil,Hydro,__OTHER_OWNER__,small,lat_bin_4,lon_bin_7,0
1995,32.0,3.4965075614664802,5.0,35.62,35.62,-119.85,17.482537807332402,renewable,Solar,__NONE__,Southern Power Co,large,lat_bin_3,lon_bin_4,0
1996,36.2,3.616308761279101,26.19060773480669,58.3875,58.3875,-134.6446,94.71332421460562,fossil,Oil,__NONE__,__OTHER_OWNER__,large,lat_bin_7,lon_bin_3,1
1997,2.2,1.1631508098056809,15.0,42.4622,42.4622,-92.6264,17.447262147085212,fossil,Oil,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_7,1
1998,39.9,3.7111300630487563,3.0,39.7447,39.7447,-79.1881,11.133390189146269,renewable,Wind,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,0
1999,19.1,3.0007198150650303,39.41884816753918,37.3831,37.3831,-98.0704,118.28491878337468,fossil,Gas,Oil,__OTHER_OWNER__,large,lat_bin_3,lon_bin_6,1
2000,81.6,4.414009680526933,7.0,43.2569,43.2569,-84.4997,30.89806776368853,renewable,Wind,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_7,0
2001,7.800000000000001,2.174751721484161,50.30769230769192,39.757,39.757,-81.1155,109.40674045004849,fossil,Oil,Gas,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_7,1
2002,5.4,1.8562979903656263,18.0,39.3106,39.3106,-87.9926,33.413363826581275,fossil,Oil,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_7,0
2003,22.0,3.1354942159291497,90.0,43.3189,43.3189,-73.9208,282.1944794336235,renewable,Hydro,__NONE__,Erie Boulevard Hydropower LP,large,lat_bin_4,lon_bin_8,0
2004,4.9,1.7749523509116738,6.0,34.3375,34.3375,-78.5219,10.649714105470043,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_8,0
2005,51.5,3.960813169597578,65.0,43.0895,43.0895,-123.4156,257.45285602384257,other,Waste,Gas,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_4,1
2006,10.0,2.3978952727983707,8.0,39.3806,39.3806,-75.1883,19.183162182386965,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_8,0
2007,31.0,3.4657359027997265,37.0,33.9261,33.9261,-116.615,128.2322284035899,renewable,Wind,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_5,0
2008,8.9,2.2925347571405443,47.42696629213469,39.7306,39.7306,-96.9795,108.72796865045179,fossil,Oil,Gas,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_6,0
2009,200.1,5.303802296778606,5.0,31.8225,31.8225,-98.6906,26.51901148389303,renewable,Wind,__NONE__,Pattern Operators LP,utility,lat_bin_2,lon_bin_6,0
2010,1.5,0.9162907318741551,3.0,27.9862,27.9862,-81.6902,2.7488721956224653,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_2,lon_bin_7,0
2011,148.5,5.0072963928307415,12.0,38.8927,38.8927,-98.1689,60.087556713968894,renewable,Wind,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_6,1
2012,2.0,1.0986122886681096,100.0,43.6368,43.6368,-72.9758,109.86122886681096,renewable,Hydro,__NONE__,Green Mountain Power Corp,tiny,lat_bin_4,lon_bin_8,0
2013,242.0,5.493061443340548,20.0,40.0766,40.0766,-74.8792,109.86122886681096,fossil,Gas,Oil,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_8,1
2014,20.0,3.044522437723423,2.0,32.7638,32.7638,-81.2422,6.089044875446846,renewable,Solar,__NONE__,__OTHER_OWNER__,large,lat_bin_3,lon_bin_7,1
2015,5.1,1.8082887711792655,39.0,33.9117,33.9117,-117.8192,70.52326207599135,renewable,Hydro,__NONE__,Metropolitan Water District of S CA,medium,lat_bin_3,lon_bin_5,0
2016,7.0,2.0794415416798357,3.0,44.6644,44.6644,-93.1088,6.238324625039507,renewable,Solar,__NONE__,Cypress Creek Renewables,medium,lat_bin_4,lon_bin_7,1
2017,75.0,4.330733340286331,2.0,37.773,37.773,-102.546,8.661466680572662,renewable,Wind,__NONE__,Avangrid Renewables LLC,xlarge,lat_bin_3,lon_bin_6,0
2018,932.0,6.838405200847344,42.521459227468085,29.3081,29.3081,-98.3228,290.77896792873605,fossil,Coal,__NONE__,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_6,1
2019,151.8,5.02912987673242,4.0,36.9271,36.9271,-97.6963,20.11651950692968,renewable,Wind,__NONE__,Southern Power Co,xlarge,lat_bin_3,lon_bin_6,0
2020,2.8,1.33500106673234,19.0,41.5283,41.5283,-83.0353,25.36502026791446,other,Waste,__NONE__,EDL Inc,small,lat_bin_4,lon_bin_7,1
2021,18.9,2.990719731730447,11.0,36.7767,36.7767,-99.6353,32.897917049034916,renewable,Wind,__NONE__,NRG Energy Gas & Wind Holdings Inc,large,lat_bin_3,lon_bin_6,0
2022,1.0,0.6931471805599453,6.0,32.7021,32.7021,-116.3546,4.1588830833596715,renewable,Wind,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_5,0
2023,2.0,1.0986122886681096,9.0,38.9078,38.9078,-76.8644,9.887510598012986,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,1
2024,1.5,0.9162907318741551,3.0,41.9596,41.9596,-71.1505,2.7488721956224653,renewable,Solar,__NONE__,Citizens Enterprises Corporation,tiny,lat_bin_4,lon_bin_8,0
2025,1.3,0.832909122935104,4.0,44.7966,44.7966,-93.437,3.331636491740416,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_7,0
2026,100.0,4.61512051684126,24.40000000000009,38.0169,38.0169,-122.1117,112.60894061092715,fossil,Gas,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_4,0
2027,1.9,1.0647107369924282,19.0,44.2364,44.2364,-96.2331,20.229504002856135,renewable,Wind,__NONE__,CHI Operations Inc,tiny,lat_bin_4,lon_bin_6,0
2028,60.0,4.110873864173311,6.0,35.3,35.3,-118.8519,24.66524318503987,renewable,Solar,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_5,0
2029,75.7,4.33990170837321,13.0,35.7998,35.7998,-114.9817,56.41872220885173,renewable,Solar,Gas,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_5,1
2030,14.3,2.72785282839839,32.0,30.3974,30.3974,-97.8426,87.29129050874847,fossil,Gas,Oil,__OTHER_OWNER__,large,lat_bin_2,lon_bin_6,0
2031,33.2,3.5322256440685598,48.27108433734952,38.8681,38.8681,-91.9478,170.50436196338217,fossil,Gas,Oil,__OTHER_OWNER__,large,lat_bin_4,lon_bin_7,1
2032,6.0,1.9459101490553132,4.0,39.1009,39.1009,-75.9597,7.783640596221253,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_8,0
2033,1.7,0.9932517730102834,17.0,41.7906,41.7906,-87.5828,16.885280141174817,fossil,Gas,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_7,1
2034,5.0,1.791759469228055,5.0,33.0294,33.0294,-103.8558,8.958797346140274,renewable,Wind,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_6,0
2035,2.0,1.0986122886681096,4.0,42.5621,42.5621,-73.2871,4.394449154672438,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,0
2036,68.5,4.241326752570746,32.58394160583953,33.7686,33.7686,-118.2867,138.19914323705018,fossil,Gas,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_5,0
2037,54.8,4.021773869387265,34.0,37.7886,37.7886,-122.2889,136.740311559167,fossil,Gas,Oil,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_4,1
2038,1.4,0.8754687373538999,40.0,42.5025,42.5025,-74.9836,35.018749494156,renewable,Hydro,__NONE__,CHI Energy Inc,tiny,lat_bin_4,lon_bin_8,0
2039,3.9,1.589235205116581,5.0,40.9211,40.9211,-72.7437,7.946176025582905,renewable,Solar,__NONE__,Terraform Arcadia,small,lat_bin_4,lon_bin_8,1
2040,10.800000000000004,2.468099531471619,12.0,37.6711,37.6711,-76.76,29.61719437765943,other,Waste,Oil,Industrial Power Generating Company LLC,medium,lat_bin_3,lon_bin_8,0
2041,5.0,1.791759469228055,5.0,36.0081,36.0081,-77.81,8.958797346140274,renewable,Solar,__NONE__,Cypress Creek Renewables,medium,lat_bin_3,lon_bin_8,0
2042,163.2,5.101085197018328,6.0,33.08,33.08,-115.47,30.60651118210997,renewable,Solar,__NONE__,Southern Power Co,utility,lat_bin_3,lon_bin_5,0
2043,51.0,3.9512437185814275,18.0,38.0736,38.0736,-122.1411,71.1223869344657,fossil,Gas,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_3,lon_bin_4,0
2044,977.5,6.886020786836131,20.0,36.3297,36.3297,-79.8297,137.7204157367226,fossil,Gas,Oil,Duke Energy Carolinas  LLC,utility,lat_bin_3,lon_bin_8,0
2045,5.0,1.791759469228055,4.0,34.8162,34.8162,-79.2002,7.16703787691222,renewable,Solar,__NONE__,SRE Utility Solar 1  LLC,medium,lat_bin_3,lon_bin_8,0
2046,10.0,2.3978952727983707,26.5,45.7131,45.7131,-121.4692,63.544224729156824,other,Waste,__NONE__,__OTHER_OWNER__,medium,lat_bin_5,lon_bin_4,1
2047,340.0,5.831882477283517,19.75,39.9026,39.9026,-86.2441,115.17967892634945,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_7,1
2048,786.4,6.668736378509637,52.07133774160707,41.5549,41.5549,-72.5791,347.2500242751169,fossil,Oil,Gas,__OTHER_OWNER__,utility,lat_bin_4,lon_bin_8,0
2049,13.700000000000005,2.687847493784691,18.335766423358336,30.4736,30.4736,-87.2361,49.28374382764519,fossil,Gas,__NONE__,__OTHER_OWNER__,large,lat_bin_2,lon_bin_7,1
2050,247.1,5.513831890697755,47.0,44.8854,44.8854,-91.5158,259.1500988627945,fossil,Gas,Oil,Northern States Power Co - Minnesota,utility,lat_bin_4,lon_bin_7,1
2051,1849.8,7.523373257032844,33.48275489242087,31.4219,31.4219,-96.2525,251.9032627294248,fossil,Coal,Petcoke,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_6,0
2052,200.1,5.303802296778606,9.0,27.9958,27.9958,-97.2967,47.734220671007456,renewable,Wind,__NONE__,RWE Renewables Americas LLC,utility,lat_bin_2,lon_bin_6,0
2053,5.0,1.791759469228055,4.0,35.5554,35.5554,-80.3859,7.16703787691222,renewable,Solar,__NONE__,Cypress Creek Renewables,medium,lat_bin_3,lon_bin_8,0
2054,3.2,1.4350845252893227,102.0,42.1579,42.1579,-72.4864,146.3786215795109,renewable,Hydro,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_8,0
2055,1.1,0.7419373447293773,91.00000000000045,42.4511,42.4511,-89.0756,67.51629837037368,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_7,0
2056,2.5,1.252762968495368,3.0,37.6678,37.6678,-92.6706,3.758288905486104,renewable,Solar,__NONE__,MC Power Companies Inc,small,lat_bin_3,lon_bin_7,1
2057,2.0,1.0986122886681096,10.0,38.7829,38.7829,-75.1649,10.986122886681095,renewable,Wind,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_8,0
2058,15.0,2.772588722239781,80.0,34.1697,34.1697,-81.9025,221.8070977791825,renewable,Hydro,__NONE__,South Carolina Public Service Authority,large,lat_bin_3,lon_bin_7,1
2059,298.5,5.702114417555504,7.0,35.6297,35.6297,-98.0247,39.914800922888524,renewable,Wind,__NONE__,__OTHER_OWNER__,utility,lat_bin_3,lon_bin_6,0
2060,20.1,3.0492730404820207,3.0,42.2834,42.2834,-72.0085,9.147819121446062,renewable,Solar,__NONE__,__OTHER_OWNER__,large,lat_bin_4,lon_bin_8,1
2061,4.0,1.6094379124341003,15.0,43.4301,43.4301,-95.3153,24.141568686511505,fossil,Oil,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_6,0
2062,62.5,4.151039905898646,11.0,40.3042,40.3042,-78.6908,45.66143896488511,renewable,Wind,__NONE__,RWE Renewables Americas LLC,xlarge,lat_bin_4,lon_bin_8,1
2063,5.0,1.791759469228055,5.0,35.2619,35.2619,-81.8217,8.958797346140274,renewable,Solar,__NONE__,Cypress Creek Renewables,medium,lat_bin_3,lon_bin_7,0
2064,3.2,1.4350845252893227,3.5,42.7878,42.7878,-112.3656,5.0227958385126295,other,Waste,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_5,1
2065,2.5,1.252762968495368,3.0,37.4689,37.4689,-121.1663,3.758288905486104,renewable,Solar,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_4,0
2066,15.0,2.772588722239781,32.200000000000045,47.6539,47.6539,-122.3036,89.27735685612107,fossil,Oil,Gas,__OTHER_OWNER__,large,lat_bin_5,lon_bin_4,0
2067,5.0,1.791759469228055,6.0,35.5011,35.5011,-76.87,10.75055681536833,renewable,Solar,__NONE__,__OTHER_OWNER__,medium,lat_bin_3,lon_bin_8,0
2068,1.0,0.6931471805599453,11.0,38.2321,38.2321,-122.0927,7.6246189861593985,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_4,0
2069,3.0,1.3862943611198906,4.0,33.2704,33.2704,-117.0588,5.545177444479562,renewable,Solar,__NONE__,Heelstone Energy Holdings  LLC,small,lat_bin_3,lon_bin_5,0
2070,548.1,6.308280574284827,21.13665389527523,33.7706,33.7706,-118.2656,133.33594317294646,fossil,Gas,Oil,Los Angeles Department of Water & Power,utility,lat_bin_3,lon_bin_5,1
2071,2.2,1.1631508098056809,76.0,33.4852,33.4852,-81.9912,88.39946154523174,renewable,Hydro,__NONE__,__OTHER_OWNER__,small,lat_bin_3,lon_bin_7,1
2072,536.0,6.285998094508865,20.0,35.7889,35.7889,-114.9942,125.7199618901773,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_3,lon_bin_5,0
2073,74.5,4.324132656254979,2.0,29.7569,29.7569,-81.8972,8.648265312509958,renewable,Solar,__NONE__,Florida Power & Light Co,xlarge,lat_bin_2,lon_bin_7,0
2074,44.0,3.8066624897703196,19.0,41.2025,41.2025,-76.0683,72.32658730563607,fossil,Gas,__NONE__,__OTHER_OWNER__,xlarge,lat_bin_4,lon_bin_8,1
2075,1260.0,7.139660335964919,41.75,33.3318,33.3318,-79.3572,298.0808190265354,fossil,Coal,Oil,South Carolina Public Service Authority,utility,lat_bin_3,lon_bin_8,1
2076,1.6,0.9555114450274365,33.0,46.5964,46.5964,-120.6775,31.531877685905403,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_5,lon_bin_4,1
2077,17.6,2.9231615807191558,9.0,33.0211,33.0211,-112.6614,26.308454226472403,renewable,Solar,__NONE__,Arizona Public Service Co,large,lat_bin_3,lon_bin_5,0
2078,1.3,0.832909122935104,52.92307692307645,44.8117,44.8117,-95.5345,44.08011358302665,renewable,Hydro,__NONE__,__OTHER_OWNER__,tiny,lat_bin_4,lon_bin_6,0
2079,2.0,1.0986122886681096,3.0,45.4955,45.4955,-95.1247,3.2958368660043287,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_5,lon_bin_6,1
2080,276.8,5.626901430320244,23.438583815029233,29.8885,29.8885,-93.951,131.88660079346892,fossil,Gas,__NONE__,__OTHER_OWNER__,utility,lat_bin_2,lon_bin_6,0
2081,6.5,2.0149030205422647,9.0,40.0067,40.0067,-79.041,18.13412718488038,other,Waste,__NONE__,__OTHER_OWNER__,medium,lat_bin_4,lon_bin_8,1
2082,3.0,1.3862943611198906,4.0,42.2767,42.2767,-71.2594,5.545177444479562,renewable,Solar,__NONE__,Tesla Inc.,small,lat_bin_4,lon_bin_8,0
2083,4.3,1.667706820558076,9.0,41.4053,41.4053,-73.4475,15.009361385022684,fossil,Gas,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_8,0
2084,3.3,1.4586150226995167,20.0,39.9913,39.9913,-105.5,29.172300453990335,renewable,Hydro,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_6,0
2085,4.1,1.62924053973028,23.829268292682855,42.3435,42.3435,-91.2471,38.823609934548266,fossil,Oil,__NONE__,__OTHER_OWNER__,small,lat_bin_4,lon_bin_7,1
2086,2.0,1.0986122886681096,6.0,36.0,36.0,-77.7833,6.591673732008657,renewable,Solar,__NONE__,__OTHER_OWNER__,tiny,lat_bin_3,lon_bin_8,0
